Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA
D1,16/12/12,Hoffenheim,Dortmund,1,3,A,1,1,D,9,17,1,9,19,18,1,0,0,0,7.0,4.33,1.44,6.25,4.5,1.45
D1,16/12/12,Werder Bremen,Nurnberg,1,1,D,0,0,D,26,9,7,5,15,19,1,4,0,0,1.83,4.0,3.75,1.83,3.5,4.2
D1,18/01/13,Schalke 04,Hannover,5,4,H,1,0,H,14,9,8,4,17,13,4,4,0,0,1.67,3.8,5.0,1.72,4.0,4.25
D1,19/01/13,Bayern Munich,Greuther Furth,2,0,H,1,0,H,22,5,5,1,12,10,1,1,0,0,1.1,10.0,19.0,1.11,9.25,18.0
D1,19/01/13,Hoffenheim,M'gladbach,0,0,D,0,0,D,17,12,3,1,11,18,3,2,0,0,2.38,3.4,2.9,2.5,3.4,2.7
D1,19/01/13,Leverkusen,Ein Frankfurt,3,1,H,2,0,H,22,11,6,1,21,15,1,2,0,0,1.67,4.0,4.75,1.62,4.0,5.0
D1,19/01/13,Mainz,Freiburg,0,0,D,0,0,D,7,12,3,1,16,22,2,2,1,0,2.2,3.25,3.3,2.0,3.5,3.6
D1,19/01/13,Werder Bremen,Dortmund,0,5,A,0,2,A,8,15,3,9,17,11,0,2,0,0,5.0,3.75,1.67,5.0,3.75,1.67
D1,19/01/13,Wolfsburg,Stuttgart,2,0,H,0,0,D,7,21,2,5,17,11,0,2,0,0,2.1,3.5,3.3,2.15,3.4,3.25
D1,20/01/13,Fortuna Dusseldorf,Augsburg,2,3,A,0,2,A,15,23,4,12,9,25,1,4,0,0,2.3,3.3,3.1,2.3,3.25,3.1
D1,20/01/13,Nurnberg,Hamburg,1,1,D,0,0,D,8,10,3,3,10,20,2,3,0,0,2.3,3.2,3.2,2.3,3.4,3.0
D1,25/01/13,Dortmund,Nurnberg,3,0,H,2,0,H,19,7,9,4,13,8,0,0,0,0,1.18,6.5,15.0,1.18,6.75,14.0
D1,26/01/13,Augsburg,Schalke 04,0,0,D,0,0,D,14,11,4,4,14,22,1,4,0,0,3.6,3.5,2.0,3.6,3.5,2.0
D1,26/01/13,Ein Frankfurt,Hoffenheim,2,1,H,1,0,H,16,12,6,5,19,21,3,3,0,0,1.95,3.6,3.6,1.91,3.5,3.9
D1,26/01/13,Freiburg,Leverkusen,0,0,D,0,0,D,13,15,4,2,12,17,1,2,0,0,2.75,3.3,2.5,2.7,3.4,2.5
D1,26/01/13,Greuther Furth,Mainz,0,3,A,0,0,D,10,11,4,8,18,20,1,3,0,0,3.1,3.3,2.3,2.85,3.4,2.4
D1,26/01/13,Hannover,Wolfsburg,2,1,H,2,0,H,5,25,3,10,15,13,3,2,1,0,2.1,3.5,3.3,2.15,3.4,3.25
D1,26/01/13,M'gladbach,Fortuna Dusseldorf,2,1,H,2,0,H,9,14,4,3,17,16,1,0,0,0,1.62,3.8,5.5,1.7,3.9,4.5
D1,27/01/13,Hamburg,Werder Bremen,3,2,H,1,1,D,9,14,4,6,19,16,2,2,0,2,2.38,3.5,2.8,2.3,3.5,2.9
D1,27/01/13,Stuttgart,Bayern Munich,0,2,A,0,0,D,5,13,2,4,26,17,2,1,1,0,8.0,4.5,1.4,6.25,5.25,1.4
D1,01/02/13,Werder Bremen,Hannover,2,0,H,0,0,D,30,6,14,3,10,9,0,3,0,0,1.85,3.8,3.8,1.91,3.7,3.7
D1,02/02/13,Fortuna Dusseldorf,Stuttgart,3,1,H,2,0,H,12,7,5,4,13,18,2,3,0,0,3.2,3.25,2.25,3.1,3.25,2.3
D1,02/02/13,Hamburg,Ein Frankfurt,0,2,A,0,2,A,23,16,10,5,19,11,3,1,0,0,2.3,3.4,3.0,2.2,3.5,3.1
D1,02/02/13,Hoffenheim,Freiburg,2,1,H,2,1,H,9,9,3,5,23,15,3,2,0,0,2.5,3.3,2.75,2.5,3.4,2.7
D1,02/02/13,Mainz,Bayern Munich,0,3,A,0,1,A,10,10,0,6,15,10,3,0,0,0,8.0,4.5,1.4,7.25,4.75,1.4
D1,02/02/13,Schalke 04,Greuther Furth,1,2,A,0,0,D,25,9,4,5,15,19,1,4,0,0,1.33,5.0,9.0,1.3,5.5,9.0
D1,02/02/13,Wolfsburg,Augsburg,1,1,D,1,1,D,10,10,6,4,15,17,2,3,0,0,1.83,3.5,4.33,1.75,3.5,4.75
D1,03/02/13,Leverkusen,Dortmund,2,3,A,0,2,A,27,12,8,7,21,16,5,1,0,0,3.3,3.5,2.1,3.25,3.6,2.1
D1,03/02/13,Nurnberg,M'gladbach,2,1,H,2,0,H,10,12,5,6,24,20,2,3,0,0,2.4,3.2,3.0,2.45,3.25,2.85
D1,09/02/13,Bayern Munich,Schalke 04,4,0,H,2,0,H,15,4,6,0,10,11,0,1,0,0,1.25,5.5,12.0,1.26,6.5,8.5
D1,09/02/13,Dortmund,Hamburg,1,4,A,1,2,A,21,13,7,5,14,19,1,2,1,1,1.25,6.0,10.0,1.26,6.25,9.0
D1,09/02/13,Ein Frankfurt,Nurnberg,0,0,D,0,0,D,9,11,2,6,17,20,2,3,0,0,1.83,3.5,4.33,1.85,3.6,4.1
D1,09/02/13,Greuther Furth,Wolfsburg,0,1,A,0,1,A,16,10,3,2,22,23,3,3,0,0,2.88,3.3,2.4,2.9,3.3,2.4
D1,09/02/13,Hannover,Hoffenheim,1,0,H,1,0,H,7,16,3,9,21,20,2,2,0,0,2.2,3.4,3.2,2.1,3.5,3.3
D1,09/02/13,M'gladbach,Leverkusen,3,3,D,1,0,H,10,23,5,10,12,11,0,1,0,0,3.1,3.4,2.25,3.2,3.25,2.25
D1,09/02/13,Stuttgart,Werder Bremen,1,4,A,0,1,A,9,18,3,7,21,19,3,1,0,0,2.25,3.5,3.0,2.35,3.5,2.8
D1,10/02/13,Augsburg,Mainz,1,1,D,0,1,A,19,9,7,3,17,11,2,2,0,1,2.6,3.2,2.75,2.65,3.3,2.6
D1,10/02/13,Freiburg,Fortuna Dusseldorf,1,0,H,0,0,D,15,11,3,4,17,15,1,3,0,0,1.62,3.75,5.5,1.62,3.9,5.25
D1,15/02/13,Wolfsburg,Bayern Munich,0,2,A,0,1,A,8,7,1,3,26,18,5,2,0,0,7.0,4.75,1.4,7.25,4.75,1.4
D1,16/02/13,Dortmund,Ein Frankfurt,3,0,H,2,0,H,9,7,5,1,17,18,4,3,1,0,1.4,4.75,7.5,1.4,5.25,6.25
D1,16/02/13,Fortuna Dusseldorf,Greuther Furth,1,0,H,1,0,H,13,3,8,1,20,28,2,4,0,1,2.3,3.2,3.2,2.25,3.2,3.25
D1,16/02/13,Hamburg,M'gladbach,1,0,H,1,0,H,6,5,2,1,18,17,1,1,0,0,1.91,3.5,4.0,1.95,3.5,3.75
D1,16/02/13,Leverkusen,Augsburg,2,1,H,1,0,H,13,12,5,4,11,14,0,0,0,0,1.5,4.1,6.5,1.5,4.2,6.25
D1,16/02/13,Mainz,Schalke 04,2,2,D,1,1,D,14,9,5,5,10,16,1,3,0,0,2.25,3.4,3.1,2.25,3.4,3.1
D1,16/02/13,Werder Bremen,Freiburg,2,3,A,1,1,D,9,14,5,12,23,16,0,1,0,0,2.0,3.5,3.6,2.0,3.5,3.6
D1,17/02/13,Hoffenheim,Stuttgart,0,1,A,0,1,A,8,7,3,3,13,17,2,6,0,0,2.25,3.4,3.1,2.25,3.5,3.0
D1,17/02/13,Nurnberg,Hannover,2,2,D,0,1,A,10,9,5,6,11,18,0,2,0,0,2.0,3.4,3.75,2.1,3.6,3.25
D1,22/02/13,Freiburg,Ein Frankfurt,0,0,D,0,0,D,8,8,5,1,13,10,1,3,0,0,2.05,3.4,3.5,2.0,3.5,3.6
D1,23/02/13,Augsburg,Hoffenheim,2,1,H,1,0,H,20,7,3,2,17,24,1,5,0,0,2.1,3.2,3.6,2.25,3.25,3.2
D1,23/02/13,Bayern Munich,Werder Bremen,6,1,H,2,0,H,14,11,8,4,6,13,0,2,0,1,1.17,7.0,15.0,1.19,6.75,13.0
D1,23/02/13,Hannover,Hamburg,5,1,H,3,1,H,13,23,6,12,16,13,1,0,0,0,2.5,3.4,2.7,2.5,3.5,2.65
D1,23/02/13,Mainz,Wolfsburg,1,1,D,1,1,D,13,5,2,3,22,12,1,2,0,1,2.0,3.4,3.75,2.0,3.5,3.6
D1,23/02/13,Schalke 04,Fortuna Dusseldorf,2,1,H,1,0,H,18,5,7,1,18,17,1,2,0,0,1.44,4.33,7.0,1.48,4.6,5.75
D1,23/02/13,Stuttgart,Nurnberg,1,1,D,0,0,D,15,10,8,2,13,17,1,3,0,0,2.1,3.4,3.4,2.1,3.5,3.3
D1,24/02/13,Greuther Furth,Leverkusen,0,0,D,0,0,D,10,22,4,11,17,12,2,1,0,0,4.75,3.6,1.75,4.2,3.8,1.78
D1,24/02/13,M'gladbach,Dortmund,1,1,D,0,1,A,6,15,3,4,16,9,3,1,0,0,5.0,4.0,1.62,5.5,3.9,1.6
D1,01/03/13,Ein Frankfurt,M'gladbach,0,1,A,0,1,A,14,11,2,2,13,17,4,2,0,0,2.0,3.4,3.75,2.05,3.5,3.4
D1,02/03/13,Dortmund,Hannover,3,1,H,2,1,H,23,6,6,2,19,19,0,2,0,0,1.3,5.25,9.5,1.34,5.25,7.75
D1,02/03/13,Hamburg,Greuther Furth,1,1,D,1,1,D,18,6,8,2,11,9,1,1,0,0,1.62,3.75,5.5,1.62,4.0,5.0
D1,02/03/13,Leverkusen,Stuttgart,2,1,H,0,1,A,30,5,8,4,13,16,3,2,0,0,1.53,4.33,5.5,1.55,4.2,5.5
D1,02/03/13,Nurnberg,Freiburg,1,1,D,1,0,H,11,14,4,4,29,14,2,2,0,0,2.6,3.25,2.75,2.5,3.2,2.85
D1,02/03/13,Werder Bremen,Augsburg,0,1,A,0,1,A,16,12,3,5,18,21,3,5,0,0,1.83,3.75,4.0,1.8,3.8,4.1
D1,02/03/13,Wolfsburg,Schalke 04,1,4,A,0,1,A,8,13,4,7,6,16,1,1,0,0,2.6,3.3,2.63,2.6,3.3,2.65
D1,03/03/13,Fortuna Dusseldorf,Mainz,1,1,D,1,1,D,13,5,3,3,13,14,3,2,0,0,3.0,3.2,2.4,3.0,3.2,2.4
D1,03/03/13,Hoffenheim,Bayern Munich,0,1,A,0,1,A,9,19,3,7,24,12,3,1,0,0,12.0,5.5,1.25,10.5,6.75,1.22
D1,08/03/13,Augsburg,Nurnberg,1,2,A,1,1,D,12,6,3,2,24,21,4,2,0,0,2.1,3.3,3.5,2.1,3.3,3.5
D1,09/03/13,Bayern Munich,Fortuna Dusseldorf,3,2,H,1,1,D,22,4,11,2,12,18,1,2,0,0,1.1,9.0,21.0,1.12,9.0,17.0
D1,09/03/13,Freiburg,Wolfsburg,2,5,A,1,3,A,16,14,6,10,11,23,2,4,0,0,1.91,3.5,4.0,1.91,3.5,3.9
D1,09/03/13,Greuther Furth,Hoffenheim,0,3,A,0,2,A,12,12,4,5,17,20,2,2,0,0,2.5,3.3,2.75,2.6,3.3,2.65
D1,09/03/13,Mainz,Leverkusen,1,0,H,0,0,D,8,16,1,4,13,14,3,2,0,0,3.1,3.3,2.3,2.85,3.4,2.4
D1,09/03/13,M'gladbach,Werder Bremen,1,1,D,0,0,D,10,16,5,4,8,11,1,0,0,0,2.2,3.4,3.2,2.25,3.5,3.0
D1,09/03/13,Schalke 04,Dortmund,2,1,H,2,0,H,20,16,10,3,16,13,3,0,0,0,3.5,3.6,2.0,3.5,3.6,2.0
D1,10/03/13,Hannover,Ein Frankfurt,0,0,D,0,0,D,7,11,3,2,18,13,2,0,0,0,2.3,3.5,2.9,2.45,3.25,2.85
D1,10/03/13,Stuttgart,Hamburg,0,1,A,0,0,D,13,12,7,3,15,23,2,1,0,0,2.25,3.4,3.1,2.35,3.4,2.9
D1,15/03/13,Wolfsburg,Fortuna Dusseldorf,1,1,D,0,1,A,18,9,6,3,13,14,2,2,0,0,1.8,3.5,4.5,1.8,3.7,4.2
D1,16/03/13,Dortmund,Freiburg,5,1,H,3,1,H,21,6,11,2,16,18,1,2,0,0,1.36,4.75,8.5,1.36,5.25,7.25
D1,16/03/13,Hamburg,Augsburg,0,1,A,0,1,A,17,6,5,1,20,17,2,2,1,0,1.91,3.5,4.0,1.83,3.6,4.2
D1,16/03/13,Hoffenheim,Mainz,0,0,D,0,0,D,12,7,3,2,14,19,2,1,0,0,2.5,3.3,2.8,2.6,3.3,2.65
D1,16/03/13,Leverkusen,Bayern Munich,1,2,A,0,1,A,13,15,2,2,16,15,3,1,0,0,4.2,3.75,1.8,4.4,3.75,1.75
D1,16/03/13,Nurnberg,Schalke 04,3,0,H,1,0,H,12,15,8,5,11,11,0,1,0,0,3.1,3.4,2.25,3.1,3.25,2.3
D1,16/03/13,Werder Bremen,Greuther Furth,2,2,D,0,0,D,18,9,8,3,11,23,0,2,0,0,1.5,4.33,6.0,1.5,4.25,6.0
D1,17/03/13,Ein Frankfurt,Stuttgart,1,2,A,1,0,H,14,12,4,3,17,13,1,2,0,0,2.0,3.5,3.6,2.0,3.5,3.6
D1,17/03/13,M'gladbach,Hannover,1,0,H,1,0,H,11,14,4,5,7,7,1,4,0,1,2.0,3.4,3.75,2.0,3.5,3.6
D1,30/03/13,Augsburg,Hannover,0,2,A,0,0,D,23,10,5,2,10,17,0,5,0,0,2.0,3.4,3.75,2.1,3.3,3.5
D1,30/03/13,Bayern Munich,Hamburg,9,2,H,5,0,H,25,10,15,8,6,14,0,0,0,0,1.3,5.5,9.0,1.3,5.5,8.5
D1,30/03/13,Fortuna Dusseldorf,Leverkusen,1,4,A,1,1,D,12,14,3,4,11,20,3,2,0,0,4.33,3.6,1.8,4.2,3.6,1.83
D1,30/03/13,Freiburg,M'gladbach,2,0,H,0,0,D,13,6,6,2,14,15,1,2,0,0,2.0,3.4,3.75,2.0,3.3,3.8
D1,30/03/13,Mainz,Werder Bremen,1,1,D,1,0,H,10,13,5,6,15,15,3,2,0,0,2.05,3.5,3.5,2.2,3.2,3.4
D1,30/03/13,Schalke 04,Hoffenheim,3,0,H,0,0,D,14,5,5,1,13,15,1,2,0,0,1.57,4.1,5.5,1.55,4.2,5.5
D1,30/03/13,Stuttgart,Dortmund,1,2,A,0,1,A,11,15,5,6,17,15,2,2,1,0,3.8,3.6,1.91,4.0,3.75,1.83
D1,31/03/13,Greuther Furth,Ein Frankfurt,2,3,A,1,1,D,14,11,5,4,17,10,1,0,0,0,3.25,3.25,2.25,3.0,3.4,2.3
D1,31/03/13,Wolfsburg,Nurnberg,2,2,D,2,0,H,9,18,4,6,20,18,3,0,0,0,2.0,3.5,3.6,2.0,3.25,3.9
D1,05/04/13,Hoffenheim,Fortuna Dusseldorf,3,0,H,1,0,H,17,15,8,4,23,16,3,3,0,0,2.0,3.4,3.75,2.0,3.5,3.6
D1,06/04/13,Dortmund,Augsburg,4,2,H,1,2,A,13,12,7,8,12,21,1,4,0,0,1.3,5.5,9.0,1.3,5.75,8.25
D1,06/04/13,Ein Frankfurt,Bayern Munich,0,1,A,0,0,D,13,15,4,5,16,11,1,2,0,0,6.0,4.0,1.53,5.5,4.33,1.53
D1,06/04/13,Hamburg,Freiburg,0,1,A,0,0,D,13,8,5,3,15,12,2,0,0,0,2.3,3.3,3.1,2.3,3.25,3.1
D1,06/04/13,Leverkusen,Wolfsburg,1,1,D,1,0,H,14,11,7,2,15,13,2,3,0,0,1.5,4.33,6.0,1.5,4.5,5.75
D1,06/04/13,M'gladbach,Greuther Furth,1,0,H,0,0,D,19,20,6,8,10,16,0,2,0,1,1.62,3.75,5.5,1.6,4.1,5.0
D1,06/04/13,Werder Bremen,Schalke 04,0,2,A,0,0,D,9,17,5,9,14,17,1,1,0,0,2.6,3.4,2.6,2.6,3.5,2.55
D1,07/04/13,Hannover,Stuttgart,0,0,D,0,0,D,13,14,1,6,22,9,0,0,0,0,2.3,3.3,3.1,2.3,3.4,3.0
D1,07/04/13,Nurnberg,Mainz,2,1,H,0,0,D,5,12,4,3,16,12,2,1,0,0,2.4,3.2,3.0,2.45,3.25,2.85
D1,12/04/13,Freiburg,Hannover,3,1,H,2,1,H,15,10,5,3,13,23,1,2,0,0,1.7,3.6,5.0,1.72,3.7,4.75
D1,13/04/13,Bayern Munich,Nurnberg,4,0,H,3,0,H,21,9,10,4,11,14,1,2,0,0,1.22,6.0,13.0,1.22,6.75,10.5
D1,13/04/13,Fortuna Dusseldorf,Werder Bremen,2,2,D,1,1,D,8,16,3,4,20,24,1,3,0,0,2.8,3.3,2.5,2.7,3.5,2.45
D1,13/04/13,Greuther Furth,Dortmund,1,6,A,0,5,A,9,15,3,9,12,11,0,1,0,0,7.5,4.75,1.4,6.75,5.0,1.4
D1,13/04/13,Mainz,Hamburg,1,2,A,0,0,D,12,12,2,4,15,16,2,1,0,0,2.05,3.4,3.6,2.05,3.5,3.4
D1,13/04/13,Schalke 04,Leverkusen,2,2,D,0,1,A,16,18,9,8,11,14,2,3,0,1,2.25,3.4,3.1,2.4,3.4,2.85
D1,13/04/13,Wolfsburg,Hoffenheim,2,2,D,1,1,D,13,10,5,5,24,24,2,1,0,0,2.2,3.3,3.3,2.05,3.4,3.5
D1,14/04/13,Augsburg,Ein Frankfurt,2,0,H,1,0,H,19,8,4,3,12,18,3,2,0,0,2.38,3.25,3.0,2.4,3.4,2.85
D1,14/04/13,Stuttgart,M'gladbach,2,0,H,2,0,H,16,10,5,2,14,9,0,0,0,0,2.2,3.3,3.3,2.25,3.25,3.2
D1,19/04/13,M'gladbach,Augsburg,1,0,H,1,0,H,23,11,5,2,18,14,4,1,0,1,2.3,3.2,3.1,2.35,3.25,3.0
D1,20/04/13,Dortmund,Mainz,2,0,H,1,0,H,22,5,7,0,12,16,3,3,0,0,1.44,4.5,6.5,1.45,4.5,6.5
D1,20/04/13,Ein Frankfurt,Schalke 04,1,0,H,1,0,H,10,10,3,7,16,27,3,3,0,0,3.0,3.4,2.3,2.95,3.4,2.3
D1,20/04/13,Hamburg,Fortuna Dusseldorf,2,1,H,2,1,H,17,12,4,5,21,19,2,3,0,0,1.83,3.5,4.33,1.83,3.6,4.2
D1,20/04/13,Hannover,Bayern Munich,1,6,A,0,3,A,7,14,4,5,7,9,0,1,0,0,5.5,4.0,1.57,5.75,3.9,1.57
D1,20/04/13,Leverkusen,Hoffenheim,5,0,H,2,0,H,22,5,9,2,11,9,1,0,0,1,1.44,4.5,6.5,1.45,4.75,6.0
D1,20/04/13,Werder Bremen,Wolfsburg,0,3,A,0,2,A,8,8,3,5,18,16,3,1,0,0,2.0,3.6,3.5,2.05,3.4,3.5
D1,21/04/13,Nurnberg,Greuther Furth,0,1,A,0,1,A,23,15,8,3,12,25,4,5,0,0,1.75,3.5,4.75,1.7,3.6,5.0
D1,21/04/13,Stuttgart,Freiburg,2,1,H,2,0,H,15,11,7,3,14,15,0,3,0,0,2.3,3.4,3.0,2.4,3.4,2.85
D1,26/04/13,Greuther Furth,Hannover,2,3,A,1,1,D,20,8,8,4,13,13,1,5,0,0,2.3,3.4,3.0,2.4,3.4,2.85
D1,27/04/13,Augsburg,Stuttgart,3,0,H,0,0,D,22,7,7,3,15,13,4,4,0,0,2.25,3.25,3.25,2.25,3.5,3.0
D1,27/04/13,Bayern Munich,Freiburg,1,0,H,1,0,H,16,8,4,2,9,17,1,1,0,0,1.22,6.0,12.0,1.2,7.0,11.0
D1,27/04/13,Fortuna Dusseldorf,Dortmund,1,2,A,0,1,A,8,9,3,6,15,11,5,2,0,0,4.75,4.0,1.67,5.0,3.9,1.65
D1,27/04/13,Hoffenheim,Nurnberg,2,1,H,2,0,H,23,8,11,2,13,21,2,2,0,0,2.0,3.4,3.75,2.05,3.5,3.4
D1,27/04/13,Leverkusen,Werder Bremen,1,0,H,1,0,H,8,11,2,4,22,18,1,2,0,0,1.4,4.75,7.0,1.44,4.5,6.75
D1,27/04/13,Wolfsburg,M'gladbach,3,1,H,1,0,H,17,6,5,4,5,14,0,1,0,0,2.1,3.4,3.4,2.1,3.3,3.5
D1,28/04/13,Mainz,Ein Frankfurt,0,0,D,0,0,D,14,8,2,3,14,15,0,2,0,0,2.05,3.4,3.5,2.1,3.5,3.3
D1,28/04/13,Schalke 04,Hamburg,4,1,H,2,1,H,20,9,10,1,14,10,1,3,0,0,1.57,4.1,5.5,1.62,4.0,5.0
D1,03/05/13,M'gladbach,Schalke 04,0,1,A,0,0,D,12,15,0,5,14,22,2,3,0,0,3.5,3.4,2.05,3.3,3.6,2.05
D1,04/05/13,Dortmund,Bayern Munich,1,1,D,1,1,D,11,6,3,2,18,15,1,4,0,1,3.1,3.4,2.25,3.2,3.4,2.2
D1,04/05/13,Ein Frankfurt,Fortuna Dusseldorf,3,1,H,1,0,H,17,6,7,2,18,15,1,2,0,0,1.8,3.5,4.5,1.8,3.7,4.2
D1,04/05/13,Hannover,Mainz,2,2,D,1,1,D,13,10,5,6,19,13,1,2,1,0,2.38,3.4,2.9,2.45,3.5,2.7
D1,04/05/13,Nurnberg,Leverkusen,0,2,A,0,1,A,16,20,3,2,12,16,2,1,0,0,3.75,3.6,1.91,4.1,3.6,1.85
D1,04/05/13,Stuttgart,Greuther Furth,0,2,A,0,0,D,14,10,4,4,17,23,1,2,1,0,1.67,3.75,5.0,1.65,3.9,5.0
D1,04/05/13,Werder Bremen,Hoffenheim,2,2,D,2,0,H,18,13,3,5,23,15,3,3,0,0,2.1,3.6,3.2,2.0,3.9,3.25
D1,05/05/13,Freiburg,Augsburg,2,0,H,1,0,H,17,19,10,6,15,19,3,2,0,0,1.91,3.4,4.0,1.95,3.6,3.6
D1,05/05/13,Hamburg,Wolfsburg,1,1,D,1,0,H,15,19,8,8,16,19,3,2,0,0,2.2,3.4,3.2,2.25,3.6,2.9
D1,11/05/13,Bayern Munich,Augsburg,3,0,H,0,0,D,15,6,7,3,10,13,0,1,0,0,1.2,6.5,13.0,1.16,7.0,15.5
D1,11/05/13,Fortuna Dusseldorf,Nurnberg,1,2,A,1,0,H,6,13,2,4,19,19,4,1,0,0,1.85,3.5,4.2,1.83,3.7,3.9
D1,11/05/13,Greuther Furth,Freiburg,1,2,A,1,0,H,18,15,6,5,20,16,0,2,0,0,4.5,3.75,1.75,4.25,3.8,1.75
D1,11/05/13,Hoffenheim,Hamburg,1,4,A,0,2,A,18,15,5,5,20,20,0,1,0,0,1.83,3.75,4.0,1.9,3.7,3.7
D1,11/05/13,Leverkusen,Hannover,3,1,H,2,0,H,22,11,12,3,14,10,1,1,0,0,1.3,5.5,9.0,1.3,5.75,7.75
D1,11/05/13,Mainz,M'gladbach,2,4,A,1,1,D,10,17,4,6,10,12,1,0,0,0,2.2,3.3,3.3,2.15,3.4,3.2
D1,11/05/13,Schalke 04,Stuttgart,1,2,A,0,1,A,19,8,4,4,12,20,0,2,0,0,1.36,4.75,8.5,1.36,5.25,7.0
D1,11/05/13,Werder Bremen,Ein Frankfurt,1,1,D,1,0,H,15,10,3,2,10,11,1,1,0,0,2.2,3.6,3.0,2.15,3.5,3.1
D1,11/05/13,Wolfsburg,Dortmund,3,3,D,3,1,H,10,10,3,4,23,12,1,2,0,0,4.0,3.6,1.85,4.1,3.6,1.83
D1,18/05/13,Augsburg,Greuther Furth,3,1,H,1,0,H,16,6,5,2,19,22,2,3,0,0,1.5,4.33,6.0,1.42,4.5,7.0
D1,18/05/13,Dortmund,Hoffenheim,1,2,A,1,0,H,21,9,8,5,13,20,1,4,1,0,1.33,5.0,8.5,1.3,5.75,8.0
D1,18/05/13,Ein Frankfurt,Wolfsburg,2,2,D,1,2,A,11,14,3,4,18,13,3,1,0,1,2.0,3.6,3.5,2.0,3.6,3.4
D1,18/05/13,Freiburg,Schalke 04,1,2,A,0,1,A,14,12,3,3,16,14,2,1,0,0,2.75,3.5,2.4,2.75,3.6,2.35
D1,18/05/13,Hamburg,Leverkusen,0,1,A,0,0,D,13,15,1,7,17,13,4,2,0,0,3.0,4.0,2.1,3.0,3.8,2.1
D1,18/05/13,Hannover,Fortuna Dusseldorf,3,0,H,1,0,H,15,13,6,2,15,14,1,3,0,0,2.3,3.6,2.8,2.3,3.7,2.75
D1,18/05/13,M'gladbach,Bayern Munich,3,4,A,3,2,H,11,26,5,13,7,7,0,0,0,0,7.0,4.33,1.44,6.75,4.4,1.44
D1,18/05/13,Nurnberg,Werder Bremen,3,2,H,0,1,A,16,18,5,4,16,12,2,0,0,0,2.5,3.6,2.6,2.35,3.6,2.75
D1,18/05/13,Stuttgart,Mainz,2,2,D,2,2,D,10,15,3,3,17,13,2,0,0,0,2.05,3.6,3.3,1.95,3.6,3.6
D1,09/08/13,Bayern Munich,M'gladbach,3,1,H,2,1,H,26,11,9,4,12,11,1,3,0,0,1.13,8.5,19.0,1.14,8.25,15.0
D1,10/08/13,Augsburg,Dortmund,0,4,A,0,1,A,11,13,4,9,18,12,2,0,0,0,7.0,4.33,1.44,7.5,4.6,1.4
D1,10/08/13,Braunschweig,Werder Bremen,0,1,A,0,0,D,13,12,3,4,10,18,1,0,0,0,2.7,3.4,2.5,2.7,3.4,2.5
D1,10/08/13,Hannover,Wolfsburg,2,0,H,1,0,H,20,15,8,4,28,11,4,0,0,2,2.6,3.4,2.6,2.65,3.4,2.55
D1,10/08/13,Hertha,Ein Frankfurt,6,1,H,2,1,H,16,10,9,4,19,18,0,2,0,0,2.2,3.4,3.2,2.4,3.3,2.9
D1,10/08/13,Hoffenheim,Nurnberg,2,2,D,1,0,H,23,12,8,5,17,17,1,4,0,0,2.1,3.3,3.5,2.05,3.3,3.6
D1,10/08/13,Leverkusen,Freiburg,3,1,H,1,1,D,18,8,6,3,11,16,2,2,0,0,1.44,4.5,6.5,1.45,4.5,6.5
D1,11/08/13,Mainz,Stuttgart,3,2,H,1,1,D,9,15,7,10,15,13,2,4,0,0,2.4,3.4,2.8,2.4,3.3,2.9
D1,11/08/13,Schalke 04,Hamburg,3,3,D,2,2,D,19,16,8,6,15,11,1,2,0,0,1.44,4.33,7.0,1.44,4.5,6.75
D1,17/08/13,Ein Frankfurt,Bayern Munich,0,1,A,0,1,A,9,15,3,7,9,17,1,1,0,0,10.0,5.25,1.29,9.0,6.25,1.26
D1,17/08/13,Freiburg,Mainz,1,2,A,0,0,D,9,12,3,8,17,7,0,3,0,0,2.25,3.4,3.1,2.3,3.4,3.0
D1,17/08/13,Hamburg,Hoffenheim,1,5,A,1,1,D,8,18,4,7,15,22,2,2,0,0,2.0,3.6,3.5,2.05,3.4,3.5
D1,17/08/13,M'gladbach,Hannover,3,0,H,1,0,H,17,16,8,4,9,19,1,4,0,0,1.83,3.5,4.33,1.83,3.6,4.2
D1,17/08/13,Stuttgart,Leverkusen,0,1,A,0,1,A,17,13,3,3,13,15,3,2,0,0,3.5,3.25,2.1,3.4,3.5,2.05
D1,17/08/13,Werder Bremen,Augsburg,1,0,H,1,0,H,5,20,2,4,16,14,3,4,0,0,1.91,3.5,4.0,1.87,3.5,4.1
D1,17/08/13,Wolfsburg,Schalke 04,4,0,H,0,0,D,20,6,8,2,18,16,0,2,0,0,2.88,3.3,2.4,2.8,3.4,2.4
D1,18/08/13,Dortmund,Braunschweig,2,1,H,0,0,D,24,8,6,3,8,12,0,1,0,0,1.17,7.5,13.0,1.15,7.5,16.0
D1,18/08/13,Nurnberg,Hertha,2,2,D,1,0,H,11,12,5,5,16,17,5,2,0,0,2.3,3.4,3.0,2.35,3.4,2.9
D1,23/08/13,Dortmund,Werder Bremen,1,0,H,0,0,D,32,7,8,1,14,13,0,0,0,0,1.2,6.5,13.0,1.2,6.75,12.0
